INFO: Scrapy 1.8.0 started (bot: scrapybot)
INFO: Versions: lxml 4.4.1.0, libxml2 2.9.9, cssselect 1.1.0, parsel 1.5.2, w3lib 1.21.0, Twisted 19.10.0, Python 3.7.4 (default, Aug  9 2019, 18:34:13) [MSC v.1915 64 bit (AMD64)], pyOpenSSL 19.0.0 (OpenSSL 1.1.1d  10 Sep 2019), cryptography 2.7, Platform Windows-10-10.0.18362-SP0
INFO: Scrapy 1.8.0 started (bot: scrapybot)
INFO: Versions: lxml 4.4.1.0, libxml2 2.9.9, cssselect 1.1.0, parsel 1.5.2, w3lib 1.21.0, Twisted 19.10.0, Python 3.7.4 (default, Aug  9 2019, 18:34:13) [MSC v.1915 64 bit (AMD64)], pyOpenSSL 19.0.0 (OpenSSL 1.1.1d  10 Sep 2019), cryptography 2.7, Platform Windows-10-10.0.18362-SP0
INFO: Overridden settings: {'USER_AGENT': 'Mozilla/4.0 (compatible;                               MSIE    7.0; Windows NT 5.1)'}
INFO: Telnet Password: 39f1fc8b2dd614f4
INFO: Enabled extensions:
['scrapy.extensions.corestats.CoreStats',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.logstats.LogStats']
DEBUG: loading 793 old ids
DEBUG: in savePage data\\saved_pages\2020-03-04_5830938.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5830938.html
DEBUG: in savePage data\\saved_pages\2020-03-04_384966.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384966.html
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/d/chambre-individuelle-louer-lausanne/5421108?s=1&t=1&l=2023&ct=736&ci=437&pn=19> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=19)
DEBUG: in savePage data\\saved_pages\2020-03-04_5421108.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5421108.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/sg-courtage-regie-c/o-swixim-464/bel-appartement-moderne-384857> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-1?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/d/chambre-individuelle-louer-lausanne/5881279?s=1&t=1&l=2023&ct=736&ci=436&pn=19> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=19)
DEBUG: in savePage data\\saved_pages\2020-03-04_384857.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384857.html
DEBUG: in savePage data\\saved_pages\2020-03-04_5881279.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5881279.html
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/d/appartement-louer-lausanne/5906583?s=1&t=1&l=2023&ct=736&ci=445&pn=19> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=19)
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/d/appartement-louer-lausanne/5901483?s=1&t=1&l=2023&ct=736&ci=434&pn=19> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=19)
DEBUG: in savePage data\\saved_pages\2020-03-04_5906583.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5906583.html
DEBUG: in savePage data\\saved_pages\2020-03-04_5901483.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5901483.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384962> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-2?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/d/chambre-individuelle-louer-lausanne/5906744?s=1&t=1&l=2023&ct=736&ci=446&pn=19> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=19)
DEBUG: in savePage data\\saved_pages\2020-03-04_384962.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384962.html
DEBUG: in savePage data\\saved_pages\2020-03-04_5906744.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5906744.html
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/d/chambre-individuelle-louer-lausanne/5904538?s=1&t=1&l=2023&ct=736&ci=409&pn=18> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=18)
DEBUG: in savePage data\\saved_pages\2020-03-04_5904538.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5904538.html
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/d/chambre-individuelle-louer-lausanne/5630878?s=1&t=1&l=2023&ct=736&ci=415&pn=18> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=18)
DEBUG: in savePage data\\saved_pages\2020-03-04_5630878.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5630878.html
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/d/maison-individuelle-louer-lausanne/5906883?s=1&t=1&l=2023&ct=736&ci=411&pn=18> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=18)
DEBUG: in savePage data\\saved_pages\2020-03-04_5906883.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5906883.html
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/d/appartement-louer-lausanne/5870791?s=1&t=1&l=2023&ct=736&ci=438&pn=19> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=19)
DEBUG: in savePage data\\saved_pages\2020-03-04_5870791.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5870791.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-3?t=rent&c=1;2&p=c12292&nb=false> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-2?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: parsing page https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-3?t=rent&c=1;2&p=c12292&nb=false
DEBUG: found 24 listings 
DEBUG: next page is <class 'str'>
DEBUG: found id 384950
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384950
DEBUG: next list page is <class 'str'>
DEBUG: found id 384949
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384949
DEBUG: next list page is <class 'str'>
DEBUG: found id 384948
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384948
DEBUG: next list page is <class 'str'>
DEBUG: found id -1
DEBUG: sending request for None
DEBUG: next list page is <class 'str'>
DEBUG: found id 384947
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384947
DEBUG: next list page is <class 'str'>
DEBUG: found id 384946
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384946
DEBUG: next list page is <class 'str'>
DEBUG: found id 384945
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384945
DEBUG: next list page is <class 'str'>
DEBUG: found id 384944
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384944
DEBUG: next list page is <class 'str'>
DEBUG: found id 384943
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384943
DEBUG: next list page is <class 'str'>
DEBUG: found id 384942
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384942
DEBUG: next list page is <class 'str'>
DEBUG: found id 384941
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384941
DEBUG: next list page is <class 'str'>
DEBUG: found id 384940
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384940
DEBUG: next list page is <class 'str'>
DEBUG: found id 384939
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384939
DEBUG: next list page is <class 'str'>
DEBUG: found id 384938
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384938
DEBUG: next list page is <class 'str'>
DEBUG: found id 384937
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384937
DEBUG: next list page is <class 'str'>
DEBUG: found id 384936
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384936
DEBUG: next list page is <class 'str'>
DEBUG: found id 384935
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384935
DEBUG: next list page is <class 'str'>
DEBUG: found id 384934
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384934
DEBUG: next list page is <class 'str'>
DEBUG: found id 384933
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384933
DEBUG: next list page is <class 'str'>
DEBUG: found id 384932
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384932
DEBUG: next list page is <class 'str'>
DEBUG: found id 384931
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384931
DEBUG: next list page is <class 'str'>
DEBUG: found id 384930
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384930
DEBUG: next list page is <class 'str'>
DEBUG: found id 384929
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384929
DEBUG: next list page is <class 'str'>
DEBUG: found id 384928
DEBUG: sending request for /fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384928
DEBUG: next list page is <class 'str'>
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=21> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=20)
DEBUG: parsing page https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=21
DEBUG: found 24 listings 
DEBUG: total pages 31
DEBUG: current pages 21
DEBUG: searching url https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=21
DEBUG: page >2 url https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=22
DEBUG: next page is <class 'str'>
DEBUG: found id 5906864
DEBUG: sending request for /fr/d/studio-louer-lausanne/5906864?s=1&t=1&l=2023&ct=736&ci=481&pn=21
DEBUG: next list page is <class 'str'>
DEBUG: found id 5902599
DEBUG: sending request for /fr/d/studio-louer-lausanne/5902599?s=1&t=1&l=2023&ct=736&ci=482&pn=21
DEBUG: next list page is <class 'str'>
DEBUG: found id 5882365
DEBUG: sending request for /fr/d/studio-louer-lausanne/5882365?s=1&t=1&l=2023&ct=736&ci=483&pn=21
DEBUG: next list page is <class 'str'>
DEBUG: found id 5892328
DEBUG: sending request for /fr/d/maison-individuelle-louer-lausanne/5892328?s=1&t=1&l=2023&ct=736&ci=484&pn=21
DEBUG: next list page is <class 'str'>
DEBUG: found id 5885876
DEBUG: sending request for /fr/d/studio-louer-lausanne/5885876?s=1&t=1&l=2023&ct=736&ci=485&pn=21
DEBUG: next list page is <class 'str'>
DEBUG: found id 5885760
DEBUG: sending request for /fr/d/appartement-louer-lausanne/5885760?s=1&t=1&l=2023&ct=736&ci=486&pn=21
DEBUG: next list page is <class 'str'>
DEBUG: found id 5841020
DEBUG: sending request for /fr/d/appartement-louer-lausanne/5841020?s=1&t=1&l=2023&ct=736&ci=487&pn=21
DEBUG: next list page is <class 'str'>
ERROR: Spider error processing <GET https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=21> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=20)
Traceback (most recent call last):
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\utils\defer.py", line 102, in iter_errback
    yield next(it)
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\core\spidermw.py", line 84, in evaluate_iterable
    for r in iterable:
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\spidermiddlewares\offsite.py", line 29, in process_spider_output
    for x in result:
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\core\spidermw.py", line 84, in evaluate_iterable
    for r in iterable:
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\spidermiddlewares\referer.py", line 339, in <genexpr>
    return (_set_referer(r) for r in result or ())
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\core\spidermw.py", line 84, in evaluate_iterable
    for r in iterable:
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\spidermiddlewares\urllength.py", line 37, in <genexpr>
    return (r for r in result or () if _filter(r))
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\core\spidermw.py", line 84, in evaluate_iterable
    for r in iterable:
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\spidermiddlewares\depth.py", line 58, in <genexpr>
    return (r for r in result or () if _filter(r))
  File "C:\Users\Kathryn\Documents\2github\swiss_apartment_search\sas_scraper\sas_scraper\spiders\__init__.py", line 66, in parseMain
    id = self.getListingID(l)
  File "C:\Users\Kathryn\Documents\2github\swiss_apartment_search\sas_scraper\sas_scraper\spiders\ImmoscoutSpider.py", line 58, in getListingID
    link = self.getListingLink(listing)
  File "C:\Users\Kathryn\Documents\2github\swiss_apartment_search\sas_scraper\sas_scraper\spiders\ImmoscoutSpider.py", line 54, in getListingLink
    link = listing.css("article a").attrib['href']
KeyError: 'href'
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/d/chambre-individuelle-louer-lausanne/5904663?s=1&t=1&l=2023&ct=736&ci=410&pn=18> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=18)
DEBUG: in savePage data\\saved_pages\2020-03-04_5904663.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5904663.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/privamob-463/appartement-35-pieces-5eme-etage-385069> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-1?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=22> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=21)
DEBUG: in savePage data\\saved_pages\2020-03-04_385069.html
DEBUG: Saved file data\\saved_pages\2020-03-04_385069.html
DEBUG: parsing page https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=22
DEBUG: found 24 listings 
DEBUG: total pages 31
DEBUG: current pages 22
DEBUG: searching url https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=22
DEBUG: page >2 url https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=23
DEBUG: next page is <class 'str'>
DEBUG: found id 5853716
DEBUG: sending request for /fr/d/appartement-louer-lausanne/5853716?s=1&t=1&l=2023&ct=736&ci=505&pn=22
DEBUG: next list page is <class 'str'>
DEBUG: found id 5857287
DEBUG: sending request for /fr/d/appartement-en-attique-louer-lausanne/5857287?s=1&t=1&l=2023&ct=736&ci=506&pn=22
DEBUG: next list page is <class 'str'>
DEBUG: found id 5884010
DEBUG: sending request for /fr/d/chambre-individuelle-louer-lausanne/5884010?s=1&t=1&l=2023&ct=736&ci=507&pn=22
DEBUG: next list page is <class 'str'>
DEBUG: found id 5893956
DEBUG: sending request for /fr/d/appartement-louer-lausanne/5893956?s=1&t=1&l=2023&ct=736&ci=508&pn=22
DEBUG: next list page is <class 'str'>
ERROR: Spider error processing <GET https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=22> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=21)
Traceback (most recent call last):
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\utils\defer.py", line 102, in iter_errback
    yield next(it)
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\core\spidermw.py", line 84, in evaluate_iterable
    for r in iterable:
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\spidermiddlewares\offsite.py", line 29, in process_spider_output
    for x in result:
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\core\spidermw.py", line 84, in evaluate_iterable
    for r in iterable:
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\spidermiddlewares\referer.py", line 339, in <genexpr>
    return (_set_referer(r) for r in result or ())
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\core\spidermw.py", line 84, in evaluate_iterable
    for r in iterable:
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\spidermiddlewares\urllength.py", line 37, in <genexpr>
    return (r for r in result or () if _filter(r))
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\core\spidermw.py", line 84, in evaluate_iterable
    for r in iterable:
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\spidermiddlewares\depth.py", line 58, in <genexpr>
    return (r for r in result or () if _filter(r))
  File "C:\Users\Kathryn\Documents\2github\swiss_apartment_search\sas_scraper\sas_scraper\spiders\__init__.py", line 66, in parseMain
    id = self.getListingID(l)
  File "C:\Users\Kathryn\Documents\2github\swiss_apartment_search\sas_scraper\sas_scraper\spiders\ImmoscoutSpider.py", line 58, in getListingID
    link = self.getListingLink(listing)
  File "C:\Users\Kathryn\Documents\2github\swiss_apartment_search\sas_scraper\sas_scraper\spiders\ImmoscoutSpider.py", line 54, in getListingLink
    link = listing.css("article a").attrib['href']
KeyError: 'href'
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/d/appartement-louer-lausanne/5796186?s=1&t=1&l=2023&ct=736&ci=412&pn=18> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=18)
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/d/studio-louer-lausanne/5882365?s=1&t=1&l=2023&ct=736&ci=483&pn=21> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=21)
DEBUG: in savePage data\\saved_pages\2020-03-04_5796186.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5796186.html
DEBUG: in savePage data\\saved_pages\2020-03-04_5882365.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5882365.html
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/d/studio-louer-lausanne/5885876?s=1&t=1&l=2023&ct=736&ci=485&pn=21> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=21)
DEBUG: in savePage data\\saved_pages\2020-03-04_5885876.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5885876.html
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/d/appartement-louer-lausanne/5885760?s=1&t=1&l=2023&ct=736&ci=486&pn=21> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=21)
DEBUG: in savePage data\\saved_pages\2020-03-04_5885760.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5885760.html
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/d/chambre-individuelle-louer-lausanne/5884010?s=1&t=1&l=2023&ct=736&ci=507&pn=22> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=22)
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/d/studio-louer-lausanne/5906864?s=1&t=1&l=2023&ct=736&ci=481&pn=21> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=21)
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-braun-276/appartement-10-pieces-385116> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-1?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_5884010.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5884010.html
DEBUG: in savePage data\\saved_pages\2020-03-04_5906864.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5906864.html
DEBUG: in savePage data\\saved_pages\2020-03-04_385116.html
DEBUG: Saved file data\\saved_pages\2020-03-04_385116.html
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=23> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=22)
DEBUG: parsing page https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=23
DEBUG: found 24 listings 
DEBUG: total pages 31
DEBUG: current pages 23
DEBUG: searching url https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=23
DEBUG: page >2 url https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=24
DEBUG: next page is <class 'str'>
DEBUG: found id 5906817
DEBUG: sending request for /fr/d/appartement-louer-lausanne/5906817?s=1&t=1&l=2023&ct=736&ci=529&pn=23
DEBUG: next list page is <class 'str'>
DEBUG: found id 5893834
DEBUG: sending request for /fr/d/appartement-louer-lausanne/5893834?s=1&t=1&l=2023&ct=736&ci=530&pn=23
DEBUG: next list page is <class 'str'>
ERROR: Spider error processing <GET https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=23> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=22)
Traceback (most recent call last):
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\utils\defer.py", line 102, in iter_errback
    yield next(it)
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\core\spidermw.py", line 84, in evaluate_iterable
    for r in iterable:
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\spidermiddlewares\offsite.py", line 29, in process_spider_output
    for x in result:
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\core\spidermw.py", line 84, in evaluate_iterable
    for r in iterable:
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\spidermiddlewares\referer.py", line 339, in <genexpr>
    return (_set_referer(r) for r in result or ())
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\core\spidermw.py", line 84, in evaluate_iterable
    for r in iterable:
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\spidermiddlewares\urllength.py", line 37, in <genexpr>
    return (r for r in result or () if _filter(r))
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\core\spidermw.py", line 84, in evaluate_iterable
    for r in iterable:
  File "C:\ProgramData\Anaconda3\lib\site-packages\scrapy\spidermiddlewares\depth.py", line 58, in <genexpr>
    return (r for r in result or () if _filter(r))
  File "C:\Users\Kathryn\Documents\2github\swiss_apartment_search\sas_scraper\sas_scraper\spiders\__init__.py", line 66, in parseMain
    id = self.getListingID(l)
  File "C:\Users\Kathryn\Documents\2github\swiss_apartment_search\sas_scraper\sas_scraper\spiders\ImmoscoutSpider.py", line 58, in getListingID
    link = self.getListingLink(listing)
  File "C:\Users\Kathryn\Documents\2github\swiss_apartment_search\sas_scraper\sas_scraper\spiders\ImmoscoutSpider.py", line 54, in getListingLink
    link = listing.css("article a").attrib['href']
KeyError: 'href'
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-braun-276/appartement-40-pieces-385118> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-1?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/d/appartement-louer-lausanne/5899208?s=1&t=1&l=2023&ct=736&ci=433&pn=19> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=19)
DEBUG: in savePage data\\saved_pages\2020-03-04_385118.html
DEBUG: Saved file data\\saved_pages\2020-03-04_385118.html
DEBUG: in savePage data\\saved_pages\2020-03-04_5899208.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5899208.html
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=24> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=23)
DEBUG: parsing page https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=24
DEBUG: found 24 listings 
DEBUG: total pages 31
DEBUG: current pages 24
DEBUG: searching url https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=24
DEBUG: page >2 url https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=25
DEBUG: next page is <class 'str'>
DEBUG: found id 5852106
DEBUG: found id 5545363
DEBUG: found id 5814860
DEBUG: found id 5866394
DEBUG: found id 5897495
DEBUG: found id 5889435
DEBUG: found id 5824036
DEBUG: found id 5859626
DEBUG: sending request for /fr/d/appartement-louer-lausanne/5859626?s=1&t=1&l=2023&ct=736&ci=560&pn=24
DEBUG: next list page is <class 'str'>
DEBUG: found id 5885940
DEBUG: found id 5893818
DEBUG: found id 5900779
DEBUG: found id 5901452
DEBUG: found id 5904412
DEBUG: found id 5904577
DEBUG: sending request for /fr/d/appartement-louer-lausanne/5904577?s=1&t=1&l=2023&ct=736&ci=566&pn=24
DEBUG: next list page is <class 'str'>
DEBUG: found id 5906593
DEBUG: sending request for /fr/d/appartement-louer-lausanne/5906593?s=1&t=1&l=2023&ct=736&ci=567&pn=24
DEBUG: next list page is <class 'str'>
DEBUG: found id 5906844
DEBUG: sending request for /fr/d/appartement-louer-lausanne/5906844?s=1&t=1&l=2023&ct=736&ci=568&pn=24
DEBUG: next list page is <class 'str'>
DEBUG: found id 5879518
DEBUG: found id 5862940
DEBUG: found id 5882194
DEBUG: found id 5897478
DEBUG: found id 5901535
DEBUG: found id 5866354
DEBUG: found id 5889247
DEBUG: found id 5904414
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/d/maison-individuelle-louer-lausanne/5892328?s=1&t=1&l=2023&ct=736&ci=484&pn=21> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=21)
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/d/appartement-louer-lausanne/5906817?s=1&t=1&l=2023&ct=736&ci=529&pn=23> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=23)
DEBUG: in savePage data\\saved_pages\2020-03-04_5892328.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5892328.html
DEBUG: in savePage data\\saved_pages\2020-03-04_5906817.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5906817.html
DEBUG: Crawled (200) <GET https://www.immoscout24.ch/fr/d/appartement-en-attique-louer-lausanne/5857287?s=1&t=1&l=2023&ct=736&ci=506&pn=22> (referer: https://www.immoscout24.ch/fr/immobilier/louer/lieu-lausanne?pn=22)
DEBUG: in savePage data\\saved_pages\2020-03-04_5857287.html
DEBUG: Saved file data\\saved_pages\2020-03-04_5857287.html
