link,id,host,date,Availability,Year,Floor,LoyerNet,Charges,Space,LatLong,Description
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-373913
",373913,"Immobilier
","2020-02-22
",août 2020										</span>,2020,3,2600,-1,110,"46.5420874,6.5863936","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux. <br><br>Ce magnifique appartement de 4.5 pièces se situe au 3° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 40m2 <br>- Suite parentale de 23.9m2 avec salle de douche italienne attenante<br>- Deux chambres à coucher d'environ 13m2 chacune<br>- Raccordement pour colonne de lavage<br>- Une salle de bains/WC<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 2'600 .-<br>- Charges: CHF 320.-<br>- Total: CHF 2'920.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-373914
",373914,"Immobilier
","2020-02-22
",août 2020										</span>,2020,3,1400,-1,45,"46.5329740,6.5828220","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux.<br><br>Ce magnifique studio se situe au 3° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 40,1 m²<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Stores électriques<br><br>- Loyer net : CHF1'400 .-<br>- Charges: CHF 130.-<br>- Total: CHF 1'530.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-373935
",373935,"Immobilier
","2020-02-22
",août 2020										</span>,2020,4,1250,-1,37,"46.5356798,6.5801200","<p>Visites virtuelles ce vendredi 14.02.20 de 13h30 à 17h00 et mardi 18.02.20 de 14h30 à 18h30. Merci de vous inscrire par e-mail à : <br>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux.<br><br>Ce magnifique studio se situe au 4° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Un séjour de 31.3m2 avec armoires murales à l'entrée<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Stores électriques<br><br>- Loyer net : CHF 1'250 .-<br>- Charges: CHF 105.-<br>- Total: CHF 1'355.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-373936
",373936,"Immobilier
","2020-02-22
",août 2020										</span>,2020,4,1250,-1,34,"46.5389367,6.5839352","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux.<br><br>Ce magnifique studio se situe au 4° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Un séjour de 28.8m2 avec armoires murales à l'entrée<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Stores électriques<br><br>- Loyer net : CHF 1'250 .-<br>- Charges: CHF 95.-<br>- Total: CHF 1'345.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-373937
",373937,"Immobilier
","2020-02-22
",août 2020										</span>,2020,4,1690,-1,65,"46.5351072,6.5795312","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux.<br><br>Ce magnifique appartement de 2.5 pièces se situe au 4° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 31.1m2<br>- Cuisine ouverte avec ilot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Une spacieuse chambre à coucher de 16m2 avec armoires murales<br>- Cellier de 6,7 m² avec raccordement pour colonne de lavage<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'690 .-<br>- Charges: CHF 185.-<br>- Total: CHF 1'875.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377305
",377305,"Immobilier
","2020-02-22
",août 2020										</span>,2020,5,1700,-1,76,"46.5322436,6.5981892","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux. <br><br>Ce magnifique appartement de 2.5 pièces se situe au 5° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 30.3m2 donnant sur le jardin d'hiver de 7m²<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Une spacieuse chambre à coucher de 21.3m2 avec armoires murales<br>- Cellier de 6,7m² avec raccordement pour colonne de lavage<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'700.-<br>- Charges: CHF 220.-<br>- Total: CHF 1'920.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377306
",377306,"Immobilier
","2020-02-22
",août 2020										</span>,2020,5,1650,-1,70,"46.5329740,6.5828220","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux. <br><br>Ce magnifique appartement de 2.5 pièces se situe au 5° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 33.2m2 donnant sur le jardin d'hiver de 6,9m²<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Une spacieuse chambre à coucher de 19.2m2 avec armoires murales<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'650.-<br>- Charges: CHF 200.-<br>- Total: CHF 1'850.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377307
",377307,"Immobilier
","2020-02-22
",août 2020										</span>,2020,5,1450,-1,49,"46.5355668,6.5799793","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux. <br><br>Ce magnifique appartement de 2.5 pièces se situe au 5° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 29.2m²<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Une spacieuse chambre à coucher de 14m2 avec armoires murales<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'450.-<br>- Charges: CHF 140.-<br>- Total: CHF 1'590.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377328
",377328,"Immobilier
","2020-02-22
",août 2020										</span>,2020,7,1400,-1,34,"46.5356798,6.5801200","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux.<br><br>Ce magnifique studio se situe au 7° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 29,2m²<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'400.-<br>- Charges: CHF 95.-<br>- Total: CHF 1'495.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377329
",377329,"Immobilier
","2020-02-22
",août 2020										</span>,2020,7,1400,-1,37,"46.5248730,6.5991110","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux.<br><br>Ce magnifique studio se situe au 7° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 31,7m²<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Salle de douche avec douche italienne<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'400.-<br>- Charges: CHF 105.-<br>- Total: CHF 1'505.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-377330
",377330,"Immobilier
","2020-02-22
",août 2020										</span>,2020,7,1750,-1,69,"46.5351072,6.5795312","<p>Nouvelle promotion de 89 logements en location idéalement située à la Gare de Renens, Quai Ouest ouvrira ses bras aux futurs locataires dès l'été 2020 avec plusieurs options de logements, commerces et bureaux.<br><br>Ce magnifique studio se situe au 7° étage et a été construit avec de très beaux matériaux et se compose comme suit:<br><br>- Spacieux séjour de 26,3m²<br>- Cuisine ouverte avec îlot central et entièrement agencée avec lave-vaisselle<br>- Une spacieuse chambre à coucher de 16m2 avec armoires murales<br>- Une chambre à coucher de 11.6m2<br>- Salle de douche avec douche italienne<br>- Stores électriques<br>- Entrée avec armoires murales<br><br>- Loyer net : CHF 1'750.-<br>- Charges: CHF 200.-<br>- Total: CHF 1'950.-<br><br>Adresse: Place de la Gare à 1020 Renens<br><br>Plus d'informations sur www.quai-ouest.ch/location/logements ainsi que chez Omnia Immobilier ou</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/publiaz-gerance-courtage-renens-274/magnifique-appartement-25-pieces-nouvelle-construction-terrasses-jardin-380306
",380306,"Immobilier
","2020-02-22
",No info,-1,0,1600,60,44,"46.5358762,6.5882775","<p>Splendide appartement de 2.5 pièces d'env. 44 m2 au rez-de-chaussée avec jardin privatif composé de la manière suivante:<br><br>- Hall avec armoire murale<br>- Cuisine entièrement agencée avec lave-vaisselle<br>- Séjour<br>- Une chambre à coucher avec armoires murales<br>- Terrasses/jardin<br><br>Situé au coeur de Renens, ce logement est proche de toutes les commodités, telles que bus, gare, écoles, restaurants et commerces.<br><br>Il est disponible de suite au prix de CHF 1'600.- + CHF 60.- de charges, soit un total de CHF 1'660.-.<br><br>Une place de parc extérieure couverte est disponible avec ce lot au prix de CHF 80.- en sus.<br><br>En cas d'intérêt et pour visiter cet objet, merci de bien vouloir prendre contact avec notre service location par téléphone ou par courriel à l'adresse.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/bernard-nicod-siege-400/appartement-3-1-2-pieces-6eme-etage-renens-380840
",380840,"Immobilier
","2020-02-22
",maintenant										</span>,-1,6,-1,186,69,"46.5326362,6.5811167",<p></p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/renens/regie-braun-276/appartement-10-pieces-381126
",381126,"Immobilier
","2020-02-22
",juin 2020										</span>,-1,1,680,60,24,"46.5392947,6.5959119","<p>Cuisinette dans l'entrée, frigo, réchaud à deux plaques, salle de bains/WC.</p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-3-pieces-2eme-etage-lausanne-169497
",169497,"Immobilier
","2020-02-22
",maintenant										</span>,-1,2,1660,205,65,"46.5606592,6.6826682","<p>Proximité : A seulement 200m. des commerces, bureau de poste, transports-publics.<br><br></p>"
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-1-piece-5eme-etage-lausanne-182543
",182543,"Immobilier
","2020-02-22
",mars 2020										</span>,-1,5,1010,-1,30,"46.5407502,6.6413013",<p></p>
"https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/immobiliere-lausanne-806/bordure-golf-luxueux-attique-terrasse-183033
",183033,"Immobilier
","2020-02-22
",No info,1972,-1,8900,-1,423,"46.5093289,6.6238620","<p>Le caractère d'exception alloué à ce bien subjuguera ses futurs et privilégiés locataires ! _ <br><br>En effet, outre une situation idyllique en bordure de Golf , cette résidence haute gamme ne propose que 4 logements . <br>Les occupants jouissent d'un calme absolu et d'une agréable privacité tout en bénéficiant d'un service de conciergerie qui leur est réservé facilitant leur quotidien . <br>L'appartement dispose d' une rarissime superficie habitable de 423 m2 supplée d'une terrasse de 76 m2 comprenant un jardin d'hiver et dégageant une belle vue Ouest sur le golf . <br> Il occupe les 2 derniers étages de l'immeuble relié par un élégant escalier central . <br><br>Les volumes de l'appartement octroient de généreuses surfaces aux pièces de réception ,et attribuent une salle de bains à chacune des 5 chambres . <br>De nombreux placards et dressings sont consacrés au rangement . <br><br>Le premier étage propose : <br><br>- Une entrée avec vestiaire et toilettes visiteurs s'ouvrant sur un fastueux hall qui dessert : <br>- Un salon tv <br>- Un somptueux salon de réception avec cheminée donnant sur la terrasse <br>- Une salle à manger communicante avec le salon et un charmant jardin d'hiver <br>- Un bureau <br>- Une spacieuse cuisine principale à laquelle est annexée un seconde cuisine de travail . <br>- Un petit hall de distribution reliant chaque pièces <br><br> Il est à noter qu'une entrée de service permet d'accéder à une chambre réservée pour le personnel avec une salle de bains et communiquant avec les cuisines .<br><br>Le second étage dispose de : <br>- 2 masters avec en suite salles de bains et dressings <br>- 3 chambres avec salles de bains privatives <br> <br><br>Enfin 2 places de parc en sus à Frs 400.- les deux et 2 caves en sous sol sont adjointes à l'habitation .</p>"
